"","question1","question2","r"
"2580","take an interest in other peoples lives","when involved in sports requiring physical coordination are you often concerned that you will not do well",0.0429755886176513
"2581","take an interest in other peoples lives","how often do you dislike yourself",-0.0638358203980044
"2582","take an interest in other peoples lives","how often do you feel self conscious",0.00729074767497417
"2583","take an interest in other peoples lives","how often are you troubled with shyness",0.102402471138568
"2584","take an interest in other peoples lives","how often do you have trouble understanding things you read for class assignments",-0.0654273936377071
"2585","take an interest in other peoples lives","do you often wish or fantasize that you were better looking",-0.0634695941066012
"2586","take an interest in other peoples lives","have you ever thought that you lacked the ability to be a good dancer or do well at recreational activities involving coordination",-0.0295536617073523
"2587","take an interest in other peoples lives","in general how confident do you feel about your abilities",0.0205606728963655
"2588","take an interest in other peoples lives","how much do you worry about whether other people regard you as a success or failure in your job or at school",0.140835342614918
"2589","take an interest in other peoples lives","when you think that some of the people you meet might have an unfavorable opinion of you how concerned or worried do you feel about it",0.0500316670185224
"2590","take an interest in other peoples lives","how often do you imagine that you have less scholastic ability than your classmates",-0.0857133968155202
"2591","take an interest in other peoples lives","have you ever been concerned or worried about your ability to attract members of the opposite sex",-0.0741132679251992
"2592","take an interest in other peoples lives","when trying to do well at a sport and you know other people are watching how rattled or flustered do you get",0.0713092367692974
"2593","always know what i am doing","how often do you feel inferior to most of the people you know",0.0574015266836298
"2594","always know what i am doing","how often do you have the feeling that there is nothing you can do well",-0.00823609151212791
"2595","always know what i am doing","when in a group of people do you have trouble thinking of the right things to talk about",0.0564086267625196
"2596","always know what i am doing","how often do you feel worried or bothered about what other people think of you",0.0683403148923877
"2597","always know what i am doing","in turning in a major assignment such as a term paper how often do you feel you did an excellent job on it",0.0141970466338515
"2598","always know what i am doing","how confident are you that others see you as being physically appealing",-0.0648296092178802
"2599","always know what i am doing","do you ever think that you are a worthless individual",-0.0432631473683041
"2600","always know what i am doing","how much do you worry about how well you get along with other people",-0.02300425560284
"2601","always know what i am doing","when you make an embarrassing mistake or have done something that makes you look foolish how long does it take you to get over it",0.0822329136990411
"2602","always know what i am doing","when you have to read an essay and understand it for a class assignment how worried or concerned do you feel about it",0.0985402060022889
"2603","always know what i am doing","compared with classmates how often do you feel you must study more than they do to get the same grades",-0.131843242702697
"2604","always know what i am doing","have you ever thought of yourself as physically uncoordinated",0.0331114790164335
"2605","always know what i am doing","how confident do you feel that someday the people you know will look up to you and respect you",0.00199068878543095
"2606","always know what i am doing","how often do you worry about criticisms that might be made of your work by your teacher or employer",-0.0258371759686219
"2607","always know what i am doing","do you often feel uncomfortable meeting new people",-0.0304945610506783
"2608","always know what i am doing","when you have to write an argument to convince your teacher who may disagree with your ideas",-0.0134210380115335
"2609","always know what i am doing","have you ever felt ashamed of your physique or figure",-0.0106658962877365
"2610","always know what i am doing","have you ever felt inferior to most other people in athletic ability",-0.0308652318359093
"2611","always know what i am doing","do you ever feel so discouraged with yourself that you wonder whether you are a worthwhile person",0.0112659029544773
"2612","always know what i am doing","do you ever feel afraid or anxious when you are going into a room by yourself where other people have already gathered and are talking",-0.000182668696318848
"2613","always know what i am doing","how often do you worry whether other people like to be with you",-0.0140063778486428
"2614","always know what i am doing","how often do you have trouble expressing your ideas when you have to put them into writing as an assignment",-0.00166712963477372
"2615","always know what i am doing","do you often feel that most of your friends or peers are more physically attractive than yourself",-0.184370937454861
"2616","always know what i am doing","when involved in sports requiring physical coordination are you often concerned that you will not do well",-0.0287145412726808
"2617","always know what i am doing","how often do you dislike yourself",-0.0693261036233736
"2618","always know what i am doing","how often do you feel self conscious",-0.126149401660018
"2619","always know what i am doing","how often are you troubled with shyness",-0.0109863442927144
"2620","always know what i am doing","how often do you have trouble understanding things you read for class assignments",0.0403200035555951
"2621","always know what i am doing","do you often wish or fantasize that you were better looking",-0.00560761786242069
"2622","always know what i am doing","have you ever thought that you lacked the ability to be a good dancer or do well at recreational activities involving coordination",0.00683429815886843
"2623","always know what i am doing","in general how confident do you feel about your abilities",-0.0587130968121868
"2624","always know what i am doing","how much do you worry about whether other people regard you as a success or failure in your job or at school",-0.0141290458782875
"2625","always know what i am doing","when you think that some of the people you meet might have an unfavorable opinion of you how concerned or worried do you feel about it",0.0351919465771842
"2626","always know what i am doing","how often do you imagine that you have less scholastic ability than your classmates",-0.0729341437127079
"2627","always know what i am doing","have you ever been concerned or worried about your ability to attract members of the opposite sex",-0.0237811531239236
"2628","always know what i am doing","when trying to do well at a sport and you know other people are watching how rattled or flustered do you get",0.0068867431860354
"2629","show my feelings when im happy","how often do you feel inferior to most of the people you know",0.114322159135102
"2630","show my feelings when im happy","how often do you have the feeling that there is nothing you can do well",0.185420282447583
"2631","show my feelings when im happy","when in a group of people do you have trouble thinking of the right things to talk about",0.169199657773975
"2632","show my feelings when im happy","how often do you feel worried or bothered about what other people think of you",0.0820249113879043
"2633","show my feelings when im happy","in turning in a major assignment such as a term paper how often do you feel you did an excellent job on it",0.0665945177168635
"2634","show my feelings when im happy","how confident are you that others see you as being physically appealing",0.0864534050378337
"2635","show my feelings when im happy","do you ever think that you are a worthless individual",0.0969001877798642
"2636","show my feelings when im happy","how much do you worry about how well you get along with other people",0.0771146346070512
"2637","show my feelings when im happy","when you make an embarrassing mistake or have done something that makes you look foolish how long does it take you to get over it",0.166444960499561
"2638","show my feelings when im happy","when you have to read an essay and understand it for a class assignment how worried or concerned do you feel about it",0.146060289558773
"2639","show my feelings when im happy","compared with classmates how often do you feel you must study more than they do to get the same grades",0.0601344459382882
"2640","show my feelings when im happy","have you ever thought of yourself as physically uncoordinated",0.125220058000644
"2641","show my feelings when im happy","how confident do you feel that someday the people you know will look up to you and respect you",0.118891098789987
"2642","show my feelings when im happy","how often do you worry about criticisms that might be made of your work by your teacher or employer",0.0978353092812142
"2643","show my feelings when im happy","do you often feel uncomfortable meeting new people",0.00424715830175891
"2644","show my feelings when im happy","when you have to write an argument to convince your teacher who may disagree with your ideas",0.0813453482816476
"2645","show my feelings when im happy","have you ever felt ashamed of your physique or figure",0.0541521572461916
"2646","show my feelings when im happy","have you ever felt inferior to most other people in athletic ability",-0.0107138968210758
"2647","show my feelings when im happy","do you ever feel so discouraged with yourself that you wonder whether you are a worthwhile person",0.0566739630440338
"2648","show my feelings when im happy","do you ever feel afraid or anxious when you are going into a room by yourself where other people have already gathered and are talking",0.0955272836364849
"2649","show my feelings when im happy","how often do you worry whether other people like to be with you",0.0308296758852876
"2650","show my feelings when im happy","how often do you have trouble expressing your ideas when you have to put them into writing as an assignment",0.110301670018556
"2651","show my feelings when im happy","do you often feel that most of your friends or peers are more physically attractive than yourself",0.0508223424704719
"2652","show my feelings when im happy","when involved in sports requiring physical coordination are you often concerned that you will not do well",0.15436838187091
"2653","show my feelings when im happy","how often do you dislike yourself",0.0799142212691252
"2654","show my feelings when im happy","how often do you feel self conscious",0.0885427615862398
"2655","show my feelings when im happy","how often are you troubled with shyness",0.0522890254336159
"2656","show my feelings when im happy","how often do you have trouble understanding things you read for class assignments",0.0784853165035167
"2657","show my feelings when im happy","do you often wish or fantasize that you were better looking",0.0959472883032034
"2658","show my feelings when im happy","have you ever thought that you lacked the ability to be a good dancer or do well at recreational activities involving coordination",0.0974988610984567
"2659","show my feelings when im happy","in general how confident do you feel about your abilities",0.0499658885098723
"2660","show my feelings when im happy","how much do you worry about whether other people regard you as a success or failure in your job or at school",0.0914921276903077
"2661","show my feelings when im happy","when you think that some of the people you meet might have an unfavorable opinion of you how concerned or worried do you feel about it",0.159765330725897
"2662","show my feelings when im happy","how often do you imagine that you have less scholastic ability than your classmates",0.12287914310159
"2663","show my feelings when im happy","have you ever been concerned or worried about your ability to attract members of the opposite sex",0.129456105067834
"2664","show my feelings when im happy","when trying to do well at a sport and you know other people are watching how rattled or flustered do you get",0.147058967321859
"2665","think quickly","how often do you feel inferior to most of the people you know",0.00761964021822465
"2666","think quickly","how often do you have the feeling that there is nothing you can do well",-0.00360448449427216
"2667","think quickly","when in a group of people do you have trouble thinking of the right things to talk about",-0.0396693296592184
"2668","think quickly","how often do you feel worried or bothered about what other people think of you",0.120688896543295
"2669","think quickly","in turning in a major assignment such as a term paper how often do you feel you did an excellent job on it",0.064061600684452
"2670","think quickly","how confident are you that others see you as being physically appealing",-0.11809775664174
"2671","think quickly","do you ever think that you are a worthless individual",0.150318559095101
"2672","think quickly","how much do you worry about how well you get along with other people",0.00461471794131046
"2673","think quickly","when you make an embarrassing mistake or have done something that makes you look foolish how long does it take you to get over it",0.0590926565850732
"2674","think quickly","when you have to read an essay and understand it for a class assignment how worried or concerned do you feel about it",0.0242242691585462
"2675","think quickly","compared with classmates how often do you feel you must study more than they do to get the same grades",-0.00292269914110157
"2676","think quickly","have you ever thought of yourself as physically uncoordinated",-0.0300790008777875
"2677","think quickly","how confident do you feel that someday the people you know will look up to you and respect you",0.0383870931899243
"2678","think quickly","how often do you worry about criticisms that might be made of your work by your teacher or employer",-0.00755741730463672
"2679","think quickly","do you often feel uncomfortable meeting new people",0.0174286380959788
"2680","think quickly","when you have to write an argument to convince your teacher who may disagree with your ideas",0.0159886220958011
"2681","think quickly","have you ever felt ashamed of your physique or figure",0.063508705652285
"2682","think quickly","have you ever felt inferior to most other people in athletic ability",0.0207557861754019
"2683","think quickly","do you ever feel so discouraged with yourself that you wonder whether you are a worthwhile person",-0.023916265736286
"2684","think quickly","do you ever feel afraid or anxious when you are going into a room by yourself where other people have already gathered and are talking",-0.0203784486494294
"2685","think quickly","how often do you worry whether other people like to be with you",-0.0167206302292248
"2686","think quickly","how often do you have trouble expressing your ideas when you have to put them into writing as an assignment",0.101446904965611
"2687","think quickly","do you often feel that most of your friends or peers are more physically attractive than yourself",0.0210415671285237
"2688","think quickly","when involved in sports requiring physical coordination are you often concerned that you will not do well",-0.0395768841876021
"2689","think quickly","how often do you dislike yourself",0.032685696507739
"2690","think quickly","how often do you feel self conscious",0.0442142690474339
"2691","think quickly","how often are you troubled with shyness",-0.00207557861754019
"2692","think quickly","how often do you have trouble understanding things you read for class assignments",0.0433675929732553
"2693","think quickly","do you often wish or fantasize that you were better looking",-0.0326208068978544
"2694","think quickly","have you ever thought that you lacked the ability to be a good dancer or do well at recreational activities involving coordination",0.0392897698863321
"2695","think quickly","in general how confident do you feel about your abilities",-0.0662296247736086
"2696","think quickly","how much do you worry about whether other people regard you as a success or failure in your job or at school",0.0248958321759131
"2697","think quickly","when you think that some of the people you meet might have an unfavorable opinion of you how concerned or worried do you feel about it",0.07582484249825
"2698","think quickly","how often do you imagine that you have less scholastic ability than your classmates",0.0308238980433116
"2699","think quickly","have you ever been concerned or worried about your ability to attract members of the opposite sex",0.0460538450427227
"2700","think quickly","when trying to do well at a sport and you know other people are watching how rattled or flustered do you get",0.0461547350526117
"2701","am not easily annoyed","how often do you feel inferior to most of the people you know",0.0258487316525739
"2702","am not easily annoyed","how often do you have the feeling that there is nothing you can do well",0.0110690118779098
"2703","am not easily annoyed","when in a group of people do you have trouble thinking of the right things to talk about",0.0908387870976344
"2704","am not easily annoyed","how often do you feel worried or bothered about what other people think of you",0.0268856320625785
"2705","am not easily annoyed","in turning in a major assignment such as a term paper how often do you feel you did an excellent job on it",-0.0162246247180524
"2706","am not easily annoyed","how confident are you that others see you as being physically appealing",-0.00138801542239358
"2707","am not easily annoyed","do you ever think that you are a worthless individual",-0.00991477683085368
"2708","am not easily annoyed","how much do you worry about how well you get along with other people",-0.0543250480560895
"2709","am not easily annoyed","when you make an embarrassing mistake or have done something that makes you look foolish how long does it take you to get over it",-0.0016262402915588
"2710","am not easily annoyed","when you have to read an essay and understand it for a class assignment how worried or concerned do you feel about it",0.0166850742786031
"2711","am not easily annoyed","compared with classmates how often do you feel you must study more than they do to get the same grades",-0.0430507005633396
"2712","am not easily annoyed","have you ever thought of yourself as physically uncoordinated",0.0544623829153657
"2713","am not easily annoyed","how confident do you feel that someday the people you know will look up to you and respect you",-0.0517263525150279
"2714","am not easily annoyed","how often do you worry about criticisms that might be made of your work by your teacher or employer",0.15296169957444
"2715","am not easily annoyed","do you often feel uncomfortable meeting new people",0.0361688463205147
"2716","am not easily annoyed","when you have to write an argument to convince your teacher who may disagree with your ideas",0.0474925276947522
"2717","am not easily annoyed","have you ever felt ashamed of your physique or figure",0.0304016711296792
"2718","am not easily annoyed","have you ever felt inferior to most other people in athletic ability",0.0194717719085768
"2719","am not easily annoyed","do you ever feel so discouraged with yourself that you wonder whether you are a worthwhile person",0.0728959210657896
"2720","am not easily annoyed","do you ever feel afraid or anxious when you are going into a room by yourself where other people have already gathered and are talking",0.0213891265458505
"2721","am not easily annoyed","how often do you worry whether other people like to be with you",-0.0293825486949855
"2722","am not easily annoyed","how often do you have trouble expressing your ideas when you have to put them into writing as an assignment",0.00724230269225214
"2723","am not easily annoyed","do you often feel that most of your friends or peers are more physically attractive than yourself",0.0887387637640418
"2724","am not easily annoyed","when involved in sports requiring physical coordination are you often concerned that you will not do well",0.102867809642329
"2725","am not easily annoyed","how often do you dislike yourself",0.0174975277503083
"2726","am not easily annoyed","how often do you feel self conscious",-0.078963988488761
"2727","am not easily annoyed","how often are you troubled with shyness",-0.0036191513239036
"2728","am not easily annoyed","how often do you have trouble understanding things you read for class assignments",0.0745519394659941
"2729","am not easily annoyed","do you often wish or fantasize that you were better looking",0.0451698352203913
"2730","am not easily annoyed","have you ever thought that you lacked the ability to be a good dancer or do well at recreational activities involving coordination",-0.00553517261302903
"2731","am not easily annoyed","in general how confident do you feel about your abilities",-0.0467365192946588
"2732","am not easily annoyed","how much do you worry about whether other people regard you as a success or failure in your job or at school",-0.0470183002033356
"2733","am not easily annoyed","when you think that some of the people you meet might have an unfavorable opinion of you how concerned or worried do you feel about it",0.0356999522216914
"2734","am not easily annoyed","how often do you imagine that you have less scholastic ability than your classmates",-0.00764764052933921
"2735","am not easily annoyed","have you ever been concerned or worried about your ability to attract members of the opposite sex",0.00570361892909921
"2736","am not easily annoyed","when trying to do well at a sport and you know other people are watching how rattled or flustered do you get",-0.0610153446149402
"2737","seek conflict","how often do you feel inferior to most of the people you know",-0.0596602184468716
"2738","seek conflict","how often do you have the feeling that there is nothing you can do well",0.026525628062534
"2739","seek conflict","when in a group of people do you have trouble thinking of the right things to talk about",-0.0146006066734075
"2740","seek conflict","how often do you feel worried or bothered about what other people think of you",0.00784986499849998
"2741","seek conflict","in turning in a major assignment such as a term paper how often do you feel you did an excellent job on it",0.0178579761997356
"2742","seek conflict","how confident are you that others see you as being physically appealing",-0.0242993811042345
"2743","seek conflict","do you ever think that you are a worthless individual",0.0159357326192513
"2744","seek conflict","how much do you worry about how well you get along with other people",0.0268545206057845
"2745","seek conflict","when you make an embarrassing mistake or have done something that makes you look foolish how long does it take you to get over it",0.0503561150679452
"2746","seek conflict","when you have to read an essay and understand it for a class assignment how worried or concerned do you feel about it",-0.0258913987933199
"2747","seek conflict","compared with classmates how often do you feel you must study more than they do to get the same grades",-0.0603633373704152
"2748","seek conflict","have you ever thought of yourself as physically uncoordinated",0.0043329370326337
"2749","seek conflict","how confident do you feel that someday the people you know will look up to you and respect you",0.00606628962544028
"2750","seek conflict","how often do you worry about criticisms that might be made of your work by your teacher or employer",-0.0581068678540873
"2751","seek conflict","do you often feel uncomfortable meeting new people",-0.00677474194157713
"2752","seek conflict","when you have to write an argument to convince your teacher who may disagree with your ideas",-0.0400462227358082
"2753","seek conflict","have you ever felt ashamed of your physique or figure",0.0685305392282137
"2754","seek conflict","have you ever felt inferior to most other people in athletic ability",-0.045215169057434
"2755","seek conflict","do you ever feel so discouraged with yourself that you wonder whether you are a worthwhile person",-0.00570673007477861
"2756","seek conflict","do you ever feel afraid or anxious when you are going into a room by yourself where other people have already gathered and are talking",0.103166924076934
"2757","seek conflict","how often do you worry whether other people like to be with you",0.0385608728985878
"2758","seek conflict","how often do you have trouble expressing your ideas when you have to put them into writing as an assignment",0.0245873843042701
"2759","seek conflict","do you often feel that most of your friends or peers are more physically attractive than yourself",0.0226060289558773
"2760","seek conflict","when involved in sports requiring physical coordination are you often concerned that you will not do well",-0.00849253880598673
"2761","seek conflict","how often do you dislike yourself",0.0108992322136913
"2762","seek conflict","how often do you feel self conscious",-0.0345048278314204
"2763","seek conflict","how often are you troubled with shyness",0.0612086800964455
"2764","seek conflict","how often do you have trouble understanding things you read for class assignments",-0.0989259880665341
"2765","seek conflict","do you often wish or fantasize that you were better looking",0.0834667051856132
"2766","seek conflict","have you ever thought that you lacked the ability to be a good dancer or do well at recreational activities involving coordination",-0.000765786286514295
"2767","seek conflict","in general how confident do you feel about your abilities",-0.0408573428593651
"2768","seek conflict","how much do you worry about whether other people regard you as a success or failure in your job or at school",0.071459460660674
"2769","seek conflict","when you think that some of the people you meet might have an unfavorable opinion of you how concerned or worried do you feel about it",0.0023933599262214
"2770","seek conflict","how often do you imagine that you have less scholastic ability than your classmates",-0.0338519316881299
"2771","seek conflict","have you ever been concerned or worried about your ability to attract members of the opposite sex",0.0070471894132157
"2772","seek conflict","when trying to do well at a sport and you know other people are watching how rattled or flustered do you get",0.0171033011477905
"2773","dislike routine","how often do you feel inferior to most of the people you know",0.000501783353148368
"2774","dislike routine","how often do you have the feeling that there is nothing you can do well",0.0468529650329448
"2775","dislike routine","when in a group of people do you have trouble thinking of the right things to talk about",0.040483116479072
"2776","dislike routine","how often do you feel worried or bothered about what other people think of you",0.0370635229280325
"2777","dislike routine","in turning in a major assignment such as a term paper how often do you feel you did an excellent job on it",-0.0487569861887354
"2778","dislike routine","how confident are you that others see you as being physically appealing",-0.0119139101545573
"2779","dislike routine","do you ever think that you are a worthless individual",0.0651971688574318
"2780","dislike routine","how much do you worry about how well you get along with other people",0.0412457916199069
"2781","dislike routine","when you make an embarrassing mistake or have done something that makes you look foolish how long does it take you to get over it",0.0513383482038689
"2782","dislike routine","when you have to read an essay and understand it for a class assignment how worried or concerned do you feel about it",0.0123805820064667
"2783","dislike routine","compared with classmates how often do you feel you must study more than they do to get the same grades",0.0328705874509717
"2784","dislike routine","have you ever thought of yourself as physically uncoordinated",0.00796942188246536
"2785","dislike routine","how confident do you feel that someday the people you know will look up to you and respect you",0.017585528728097
"2786","dislike routine","how often do you worry about criticisms that might be made of your work by your teacher or employer",-0.0212971255236169
"2787","dislike routine","do you often feel uncomfortable meeting new people",0.0425098056645074
"2788","dislike routine","when you have to write an argument to convince your teacher who may disagree with your ideas",0.0805444504938944
"2789","dislike routine","have you ever felt ashamed of your physique or figure",0.0711501238902655
"2790","dislike routine","have you ever felt inferior to most other people in athletic ability",0.0970233002588918
"2791","dislike routine","do you ever feel so discouraged with yourself that you wonder whether you are a worthwhile person",0.0286727630307003
"2792","dislike routine","do you ever feel afraid or anxious when you are going into a room by yourself where other people have already gathered and are talking",0.112878587539862
"2793","dislike routine","how often do you worry whether other people like to be with you",0.0435422615806842
"2794","dislike routine","how often do you have trouble expressing your ideas when you have to put them into writing as an assignment",0.0133952599473327
"2795","dislike routine","do you often feel that most of your friends or peers are more physically attractive than yourself",0.0301056678407538
"2796","dislike routine","when involved in sports requiring physical coordination are you often concerned that you will not do well",0.0685096501072234
"2797","dislike routine","how often do you dislike yourself",0.323377815309059
"2798","dislike routine","how often do you feel self conscious",0.0320674674163046
"2799","dislike routine","how often are you troubled with shyness",-0.0219784664274047
"2800","dislike routine","how often do you have trouble understanding things you read for class assignments",0.0221646907187858
"2801","dislike routine","do you often wish or fantasize that you were better looking",0.0961841798242203
"2802","dislike routine","have you ever thought that you lacked the ability to be a good dancer or do well at recreational activities involving coordination",0.0226464738497094
"2803","dislike routine","in general how confident do you feel about your abilities",-0.0404768941877132
"2804","dislike routine","how much do you worry about whether other people regard you as a success or failure in your job or at school",-0.0138819320214669
"2805","dislike routine","when you think that some of the people you meet might have an unfavorable opinion of you how concerned or worried do you feel about it",0.0392919921332459
"2806","dislike routine","how often do you imagine that you have less scholastic ability than your classmates",0.0403186702074467
"2807","dislike routine","have you ever been concerned or worried about your ability to attract members of the opposite sex",0.0513823486927633
"2808","dislike routine","when trying to do well at a sport and you know other people are watching how rattled or flustered do you get",0.00721919132434805
"2809","hold back my opinions","how often do you feel inferior to most of the people you know",-0.0418497983310926
"2810","hold back my opinions","how often do you have the feeling that there is nothing you can do well",-0.0299963332925921
"2811","hold back my opinions","when in a group of people do you have trouble thinking of the right things to talk about",-0.0355412837920421
"2812","hold back my opinions","how often do you feel worried or bothered about what other people think of you",0.00307381193124368
"2813","hold back my opinions","in turning in a major assignment such as a term paper how often do you feel you did an excellent job on it",0.0026333625929177
"2814","hold back my opinions","how confident are you that others see you as being physically appealing",0.072080356448405
"2815","hold back my opinions","do you ever think that you are a worthless individual",-0.00753697263302926
"2816","hold back my opinions","how much do you worry about how well you get along with other people",-0.00204980055333948
"2817","hold back my opinions","when you make an embarrassing mistake or have done something that makes you look foolish how long does it take you to get over it",-0.0227362526250292
"2818","hold back my opinions","when you have to read an essay and understand it for a class assignment how worried or concerned do you feel about it",0.0490365448504983
"2819","hold back my opinions","compared with classmates how often do you feel you must study more than they do to get the same grades",5.77784197602196e-06
"2820","hold back my opinions","have you ever thought of yourself as physically uncoordinated",0.101378459760664
"2821","hold back my opinions","how confident do you feel that someday the people you know will look up to you and respect you",-0.0650593895487728
"2822","hold back my opinions","how often do you worry about criticisms that might be made of your work by your teacher or employer",0.0949534994833276
"2823","hold back my opinions","do you often feel uncomfortable meeting new people",-0.107576306403404
"2824","hold back my opinions","when you have to write an argument to convince your teacher who may disagree with your ideas",0.000664007377859754
"2825","hold back my opinions","have you ever felt ashamed of your physique or figure",0.00572717474638607
"2826","hold back my opinions","have you ever felt inferior to most other people in athletic ability",-0.0544699385548728
"2827","hold back my opinions","do you ever feel so discouraged with yourself that you wonder whether you are a worthwhile person",0.0463880709785664
"2828","hold back my opinions","do you ever feel afraid or anxious when you are going into a room by yourself where other people have already gathered and are talking",-0.0175668618540206
"2829","hold back my opinions","how often do you worry whether other people like to be with you",-0.0342488249869443
"2830","hold back my opinions","how often do you have trouble expressing your ideas when you have to put them into writing as an assignment",-0.0366101845576062
"2831","hold back my opinions","do you often feel that most of your friends or peers are more physically attractive than yourself",0.0157050633895932
"2832","hold back my opinions","when involved in sports requiring physical coordination are you often concerned that you will not do well",-0.0325261391793242
"2833","hold back my opinions","how often do you dislike yourself",-0.0545610506783409
"2834","hold back my opinions","how often do you feel self conscious",-0.0757799531105901
"2835","hold back my opinions","how often are you troubled with shyness",0.115892843253814
"2836","hold back my opinions","how often do you have trouble understanding things you read for class assignments",0.0126263625151391
"2837","hold back my opinions","do you often wish or fantasize that you were better looking",-0.0287163190702119
"2838","hold back my opinions","have you ever thought that you lacked the ability to be a good dancer or do well at recreational activities involving coordination",-0.0029191435460394
"2839","hold back my opinions","in general how confident do you feel about your abilities",-0.0248318314647941
"2840","hold back my opinions","how much do you worry about whether other people regard you as a success or failure in your job or at school",-0.0180348670540784
"2841","hold back my opinions","when you think that some of the people you meet might have an unfavorable opinion of you how concerned or worried do you feel about it",-0.00451249458327315
"2842","hold back my opinions","how often do you imagine that you have less scholastic ability than your classmates",0.0437093745486061
"2843","hold back my opinions","have you ever been concerned or worried about your ability to attract members of the opposite sex",0.104626051400571
"2844","hold back my opinions","when trying to do well at a sport and you know other people are watching how rattled or flustered do you get",0.0133405926732519
"2845","seldom get lost in thought","how often do you feel inferior to most of the people you know",0.0666100734452605
"2846","seldom get lost in thought","how often do you have the feeling that there is nothing you can do well",-0.00660362892921032
"2847","seldom get lost in thought","when in a group of people do you have trouble thinking of the right things to talk about",0.101810464560717
"2848","seldom get lost in thought","how often do you feel worried or bothered about what other people think of you",0.00721874687496528
"2849","seldom get lost in thought","in turning in a major assignment such as a term paper how often do you feel you did an excellent job on it",0.107270080778675
"2850","seldom get lost in thought","how confident are you that others see you as being physically appealing",0.0171419682440916
"2851","seldom get lost in thought","do you ever think that you are a worthless individual",0.0111059011766797
"2852","seldom get lost in thought","how much do you worry about how well you get along with other people",0.106012733474816
"2853","seldom get lost in thought","when you make an embarrassing mistake or have done something that makes you look foolish how long does it take you to get over it",0.044722274691941
"2854","seldom get lost in thought","when you have to read an essay and understand it for a class assignment how worried or concerned do you feel about it",-0.0197006633407038
"2855","seldom get lost in thought","compared with classmates how often do you feel you must study more than they do to get the same grades",0.0626402515583507
"2856","seldom get lost in thought","have you ever thought of yourself as physically uncoordinated",0.171583684263158
"2857","seldom get lost in thought","how confident do you feel that someday the people you know will look up to you and respect you",0.0596726630295892
"2858","seldom get lost in thought","how often do you worry about criticisms that might be made of your work by your teacher or employer",-0.0645522728030311
"2859","seldom get lost in thought","do you often feel uncomfortable meeting new people",-0.00898276647518306
"2860","seldom get lost in thought","when you have to write an argument to convince your teacher who may disagree with your ideas",-0.0364039600440005
"2861","seldom get lost in thought","have you ever felt ashamed of your physique or figure",-0.0482596473294148
"2862","seldom get lost in thought","have you ever felt inferior to most other people in athletic ability",0.154423938043756
"2863","seldom get lost in thought","do you ever feel so discouraged with yourself that you wonder whether you are a worthwhile person",-0.0347048300536673
"2864","seldom get lost in thought","do you ever feel afraid or anxious when you are going into a room by yourself where other people have already gathered and are talking",-0.0010102334470383
"2865","seldom get lost in thought","how often do you worry whether other people like to be with you",0.113419482438694
"2866","seldom get lost in thought","how often do you have trouble expressing your ideas when you have to put them into writing as an assignment",0.0342990477671974
"2867","seldom get lost in thought","do you often feel that most of your friends or peers are more physically attractive than yourself",-0.00247424971388571
"2868","seldom get lost in thought","when involved in sports requiring physical coordination are you often concerned that you will not do well",0.0735443727152524
"2869","seldom get lost in thought","how often do you dislike yourself",-0.0139499327770309
"2870","seldom get lost in thought","how often do you feel self conscious",-0.0281638684874276
"2871","seldom get lost in thought","how often are you troubled with shyness",0.0407075634173713
"2872","seldom get lost in thought","how often do you have trouble understanding things you read for class assignments",0.0461094012155691
"2873","seldom get lost in thought","do you often wish or fantasize that you were better looking",-0.00488538761541795
"2874","seldom get lost in thought","have you ever thought that you lacked the ability to be a good dancer or do well at recreational activities involving coordination",0.0868271869687441
"2875","seldom get lost in thought","in general how confident do you feel about your abilities",0.0935374837498194
"2876","seldom get lost in thought","how much do you worry about whether other people regard you as a success or failure in your job or at school",0.0626362515139057
"2877","seldom get lost in thought","when you think that some of the people you meet might have an unfavorable opinion of you how concerned or worried do you feel about it",-0.0219366881854243
"2878","seldom get lost in thought","how often do you imagine that you have less scholastic ability than your classmates",-0.0228971433015922
"2879","seldom get lost in thought","have you ever been concerned or worried about your ability to attract members of the opposite sex",-0.0444853831709241
"2880","seldom get lost in thought","when trying to do well at a sport and you know other people are watching how rattled or flustered do you get",0.0497769975221947
"2881","become overwhelmed by events","how often do you feel inferior to most of the people you know",-0.0054516161290681
"2882","become overwhelmed by events","how often do you have the feeling that there is nothing you can do well",-0.00509961221791353
"2883","become overwhelmed by events","when in a group of people do you have trouble thinking of the right things to talk about",-0.116145734952611
"2884","become overwhelmed by events","how often do you feel worried or bothered about what other people think of you",0.107882532028134
"2885","become overwhelmed by events","in turning in a major assignment such as a term paper how often do you feel you did an excellent job on it",-0.0706923410260114
"2886","become overwhelmed by events","how confident are you that others see you as being physically appealing",-0.0387382082023134
"2887","become overwhelmed by events","do you ever think that you are a worthless individual",-0.0608904543383815
"2888","become overwhelmed by events","how much do you worry about how well you get along with other people",0.0677065300725564
"2889","become overwhelmed by events","when you make an embarrassing mistake or have done something that makes you look foolish how long does it take you to get over it",0.0224504716719075
"2890","become overwhelmed by events","when you have to read an essay and understand it for a class assignment how worried or concerned do you feel about it",0.0492605473394149
"2891","become overwhelmed by events","compared with classmates how often do you feel you must study more than they do to get the same grades",-0.0689238769319659
"2892","become overwhelmed by events","have you ever thought of yourself as physically uncoordinated",-0.0753897265525172
"2893","become overwhelmed by events","how confident do you feel that someday the people you know will look up to you and respect you",0.00966410737897088
